module,name,title,description,type,format,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,encodings,ordered,missingValues,trueValues,falseValues,repo_link,standardsMappings.type,standardsMappings.label,standardsMappings.url,standardsMappings.source,standardsMappings.id,relatedConcepts.type,relatedConcepts.label,relatedConcepts.url,relatedConcepts.source,relatedConcepts.id,univarStats.median,univarStats.mean,univarStats.std,univarStats.min,univarStats.max,univarStats.mode,univarStats.count,univarStats.twentyFifthPercentile,univarStats.seventyFifthPercentile,univarStats.categoricalMarginals.name,univarStats.categoricalMarginals.count
followup_interview,treatment_utilization13___9,Treatment_Utilization13: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 13. Urgent care or acute care outpatient clinic?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility13_1m___1,Treatment_Utility13_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 14. Halfway house, ? house, or transitional housing?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility13_1m___2,Treatment_Utility13_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 14. Halfway house, ? house, or transitional housing?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility13_1m___9,Treatment_Utility13_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 14. Halfway house, ? house, or transitional housing?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility15_1m___1,Treatment_Utility15_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 15. Religious or spiritual leaders or counselor (e.g. pastor, priest, rabbi, etc.)[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility15_1m___2,Treatment_Utility15_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 15. Religious or spiritual leaders or counselor (e.g. pastor, priest, rabbi, etc.)[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility15_1m___9,Treatment_Utility15_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 15. Religious or spiritual leaders or counselor (e.g. pastor, priest, rabbi, etc.)[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility16a_1m___1,Treatment_Utility16A_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 16a. Crisis services (e.g. emergency shelter, crisis hotline) for any reason related to your alcohol or drug use?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility16a_1m___2,Treatment_Utility16A_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 16a. Crisis services (e.g. emergency shelter, crisis hotline) for any reason related to your alcohol or drug use?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility16a_1m___9,Treatment_Utility16A_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 16a. Crisis services (e.g. emergency shelter, crisis hotline) for any reason related to your alcohol or drug use?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility16b_1m___1,Treatment_Utility16B_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 16b. Crisis services (e.g. emergency shelter, crisis hotline) for any reason related to other mental health concerns?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility16b_1m___2,Treatment_Utility16B_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 16b. Crisis services (e.g. emergency shelter, crisis hotline) for any reason related to other mental health concerns?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility16b_1m___9,Treatment_Utility16B_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 16b. Crisis services (e.g. emergency shelter, crisis hotline) for any reason related to other mental health concerns?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility17_1m___1,Treatment_Utility17_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 17. A Veteran's healthcare administration clinic?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility17_1m___2,Treatment_Utility17_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 17. A Veteran's healthcare administration clinic?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility17_1m___9,Treatment_Utility17_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 17. A Veteran's healthcare administration clinic?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility18_1m___1,Treatment_Utility18_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 18. Court-mandated or sponsored treatment?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility18_1m___2,Treatment_Utility18_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 18. Court-mandated or sponsored treatment?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility18_1m___9,Treatment_Utility18_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 18. Court-mandated or sponsored treatment?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility19_1m___1,Treatment_Utility19_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 19. Employee Assistance Program (EAP)?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility19_1m___2,Treatment_Utility19_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 19. Employee Assistance Program (EAP)?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility19_1m___9,Treatment_Utility19_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 19. Employee Assistance Program (EAP)?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility20_1m___1,Treatment_Utility20_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 20. Was there ever a time when you thought you should see a doctor, counselor, or other health professional or seek any help for your alcohol or drug use, but you didn't go?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility20_1m___2,Treatment_Utility20_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 20. Was there ever a time when you thought you should see a doctor, counselor, or other health professional or seek any help for your alcohol or drug use, but you didn't go?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility20_1m___9,Treatment_Utility20_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 20. Was there ever a time when you thought you should see a doctor, counselor, or other health professional or seek any help for your alcohol or drug use, but you didn't go?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treat_utility21_1m___1,"Treat_Utility21_1M: Wanted to go, but health insurance didn't cover","Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 21. What were your reasons for not getting help? (show card, check all that apply)[choice=Wanted to go, but health insurance didn't cover]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treat_utility21_1m___2,Treat_Utility21_1M: Didn't think anyone could help,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 21. What were your reasons for not getting help? (show card, check all that apply)[choice=Didn't think anyone could help]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treat_utility21_1m___3,Treat_Utility21_1M: Didn't know any place to go for help,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 21. What were your reasons for not getting help? (show card, check all that apply)[choice=Didn't know any place to go for help]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
