schemaVersion,section,name,title,description,type,format,constraints.required,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,enumLabels,enumOrdered,missingValues,trueValues,falseValues,custom,standardsMappings[0].instrument.url,standardsMappings[0].instrument.source,standardsMappings[0].instrument.title,standardsMappings[0].instrument.id,standardsMappings[0].item.url,standardsMappings[0].item.source,standardsMappings[0].item.id,relatedConcepts[0].url,relatedConcepts[0].title,relatedConcepts[0].source,relatedConcepts[0].id
0.3.2,scope_radiographic_examination,p_rl_21___1,P_Rl_21: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_21___2,P_Rl_21: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_22___0,Rl_22: No RL,22: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_22___1,Rl_22: Yes M RL,22: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_22___2,Rl_22: Yes D RL,22: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_22,m_rl_22,m_rl_22,integer,,,,1|2|3,,,,1=22M RL outer|2=22M RL middle|3=22M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_22,d_rl_22,d_rl_22,integer,,,,1|2|3,,,,1=22D RL outer|2=22D RL middle|3=22D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_22___0,P_Rl_22: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_22___1,P_Rl_22: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_22___2,P_Rl_22: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_23___0,Rl_23: No RL,23: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_23___1,Rl_23: Yes M RL,23: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_23___2,Rl_23: Yes D RL,23: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_23,m_rl_23,m_rl_23,integer,,,,1|2|3,,,,1=23M RL outer|2=23M RL middle|3=23M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_23,d_rl_23,d_rl_23,integer,,,,1|2|3,,,,1=23D RL outer|2=23D RL middle|3=23D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_23___0,P_Rl_23: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_23___1,P_Rl_23: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_23___2,P_Rl_23: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_24___0,Rl_24: No RL,24: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_24___1,Rl_24: Yes M RL,24: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_24___2,Rl_24: Yes D RL,24: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_24,m_rl_24,m_rl_24,integer,,,,1|2|3,,,,1=24M RL outer|2=24M RL middle|3=24M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_24,d_rl_24,d_rl_24,integer,,,,1|2|3,,,,1=24D RL outer|2=24D RL middle|3=24D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_24___0,P_Rl_24: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_24___1,P_Rl_24: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_24___2,P_Rl_24: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_25___0,Rl_25: No RL,25: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_25___1,Rl_25: Yes M RL,25: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_25___2,Rl_25: Yes D RL,25: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_25,m_rl_25,m_rl_25,integer,,,,1|2|3,,,,1=25M RL outer|2=25M RL middle|3=25M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_25,d_rl_25,d_rl_25,integer,,,,1|2|3,,,,1=25D RL outer|2=25D RL middle|3=25D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_25___0,P_Rl_25: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_25___1,P_Rl_25: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_25___2,P_Rl_25: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_26___0,Rl_26: No RL,26: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_26___1,Rl_26: Yes M RL,26: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_26___2,Rl_26: Yes D RL,26: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_26,m_rl_26,m_rl_26,integer,,,,1|2|3,,,,1=26M RL outer|2=26M RL middle|3=26M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_26,d_rl_26,d_rl_26,integer,,,,1|2|3,,,,1=26D RL outer|2=26D RL middle|3=26D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_26___0,P_Rl_26: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_26___1,P_Rl_26: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_26___2,P_Rl_26: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_27___0,Rl_27: No RL,27: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_27___1,Rl_27: Yes M RL,27: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_27___2,Rl_27: Yes D RL,27: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_27,m_rl_27,m_rl_27,integer,,,,1|2|3,,,,1=27M RL outer|2=27M RL middle|3=27M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_27,d_rl_27,d_rl_27,integer,,,,1|2|3,,,,1=27D RL outer|2=27D RL middle|3=27D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_27___0,P_Rl_27: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_27___1,P_Rl_27: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_27___2,P_Rl_27: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_28___0,Rl_28: No RL,28: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_28___1,Rl_28: Yes M RL,28: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_28___2,Rl_28: Yes D RL,28: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_28,m_rl_28,m_rl_28,integer,,,,1|2|3,,,,1=28M RL outer|2=28M RL middle|3=28M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_28,d_rl_28,d_rl_28,integer,,,,1|2|3,,,,1=28D RL outer|2=28D RL middle|3=28D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_28___0,P_Rl_28: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_28___1,P_Rl_28: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_28___2,P_Rl_28: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_29___0,Rl_29: No RL,29: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_29___1,Rl_29: Yes M RL,29: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_29___2,Rl_29: Yes D RL,29: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_29,m_rl_29,m_rl_29,integer,,,,1|2|3,,,,1=29M RL outer|2=29M RL middle|3=29M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_29,d_rl_29,d_rl_29,integer,,,,1|2|3,,,,1=29D RL outer|2=29D RL middle|3=29D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_29___0,P_Rl_29: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_29___1,P_Rl_29: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_29___2,P_Rl_29: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_30___0,Rl_30: No RL,30: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_30___1,Rl_30: Yes M RL,30: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_30___2,Rl_30: Yes D RL,30: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_30,m_rl_30,m_rl_30,integer,,,,1|2|3,,,,1=30M RL outer|2=30M RL middle|3=30M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_30,d_rl_30,d_rl_30,integer,,,,1|2|3,,,,1=30D RL outer|2=30D RL middle|3=30D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_30___0,P_Rl_30: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_30___1,P_Rl_30: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_30___2,P_Rl_30: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_31___0,Rl_31: No RL,31: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_31___1,Rl_31: Yes M RL,31: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_31___2,Rl_31: Yes D RL,31: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_31,m_rl_31,m_rl_31,integer,,,,1|2|3,,,,1=31M RL outer|2=31M RL middle|3=31M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_31,d_rl_31,d_rl_31,integer,,,,1|2|3,,,,1=31D RL outer|2=31D RL middle|3=31D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_31___0,P_Rl_31: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_31___1,P_Rl_31: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_31___2,P_Rl_31: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_32___0,Rl_32: No RL,32: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_32___1,Rl_32: Yes M RL,32: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_32___2,Rl_32: Yes D RL,32: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_32,m_rl_32,m_rl_32,integer,,,,1|2|3,,,,1=32M RL outer|2=32M RL middle|3=32M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_32,d_rl_32,d_rl_32,integer,,,,1|2|3,,,,1=32D RL outer|2=32D RL middle|3=32D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_32___0,P_Rl_32: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_32___1,P_Rl_32: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_32___2,P_Rl_32: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_1,1: Radiographic bone loss,1: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_2,2: Radiographic bone loss,2: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_3,3: Radiographic bone loss,3: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_4,4: Radiographic bone loss,4: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_5,5: Radiographic bone loss,5: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_6,6: Radiographic bone loss,6: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_7,7: Radiographic bone loss,7: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_8,8: Radiographic bone loss,8: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_9,9: Radiographic bone loss,9: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_10,10: Radiographic bone loss,10: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_11,11: Radiographic bone loss,11: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_12,12: Radiographic bone loss,12: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_13,13: Radiographic bone loss,13: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_14,14: Radiographic bone loss,14: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_15,15: Radiographic bone loss,15: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_16,16: Radiographic bone loss,16: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_17,17: Radiographic bone loss,17: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_18,18: Radiographic bone loss,18: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_19,19: Radiographic bone loss,19: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_20,20: Radiographic bone loss,20: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_21,21: Radiographic bone loss,21: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_22,22: Radiographic bone loss,22: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_23,23: Radiographic bone loss,23: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_24,24: Radiographic bone loss,24: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_25,25: Radiographic bone loss,25: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_26,26: Radiographic bone loss,26: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_27,27: Radiographic bone loss,27: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_28,28: Radiographic bone loss,28: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_29,29: Radiographic bone loss,29: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_30,30: Radiographic bone loss,30: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_31,31: Radiographic bone loss,31: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,r_c_32,32: Radiographic bone loss,32: Radiographic bone loss,integer,,,,0|1|4,,,,0=No RBL|1=RBL  33%|4=N/A,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,add_r_find_vd_1___1,Add_R_Find_Vd_1: Vertical defects,1: Vertical Defects & Root Canal[choice=Vertical defects],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,add_r_find_vd_1___2,Add_R_Find_Vd_1: Root Canal,1: Vertical Defects & Root Canal[choice=Root Canal],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,add_r_find_vd_2___1,Add_R_Find_Vd_2: Vertical defects,2: Vertical Defects & Root Canal[choice=Vertical defects],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,add_r_find_vd_2___2,Add_R_Find_Vd_2: Root Canal,2: Vertical Defects & Root Canal[choice=Root Canal],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,add_r_find_vd_3___1,Add_R_Find_Vd_3: Vertical defects,3: Vertical Defects & Root Canal[choice=Vertical defects],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,add_r_find_vd_3___2,Add_R_Find_Vd_3: Root Canal,3: Vertical Defects & Root Canal[choice=Root Canal],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,add_r_find_vd_4___1,Add_R_Find_Vd_4: Vertical defects,4: Vertical Defects & Root Canal[choice=Vertical defects],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,add_r_find_vd_4___2,Add_R_Find_Vd_4: Root Canal,4: Vertical Defects & Root Canal[choice=Root Canal],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
